seller_id,eligible_orders,late_orders,late_delivery_rate,dispatch_sla_breach_rate,median_processing_days,at_risk_order_value,platform_late_delivery_rate,priority_group
897060da8b9a21f655304d50fd935913,304,32,10.5263157894736842,6.5789473684210526,2.1993287037037037,2583.38,6.7730900798175599,Investigate Now
1ca7077d890b907f89be8c954a02686a,108,18,16.6666666666666667,50.9259259259259259,5.591469907407408,2573.99,6.7730900798175599,Investigate Now
ad781527c93d00d89a11eecd9dcad7c1,38,12,31.5789473684210526,47.3684210526315789,6.728298611111111,2511.61,6.7730900798175599,Investigate Now
05f51e13da97139648b8125c31e5f51b,57,9,15.7894736842105263,19.2982456140350877,2.9600578703703704,2501.32,6.7730900798175599,Investigate Now
7aa4334be125fcdd2ba64b3180029f14,214,25,11.6822429906542056,35.9813084112149533,3.9985416666666667,2470.02,6.7730900798175599,Investigate Now
f62d7bb4a613ec758a03342d46b580b2,32,3,9.3750000000000000,15.6250000000000000,5.167372685185185,2429.66,6.7730900798175599,Investigate Now
66e0557ecc2b4dbea057e93f215f68d8,30,6,20.0000000000000000,26.6666666666666667,15.166863425925925,2365.57,6.7730900798175599,Investigate Now
903037660cf848a717166eb7a06d616e,44,5,11.3636363636363636,9.0909090909090909,1.5425868055555556,2334.49,6.7730900798175599,Investigate Now
0dd184061fb0eaa7ca37932c68ab91c5,161,17,10.5590062111801242,9.3167701863354037,2.3995486111111113,2295.38,6.7730900798175599,Investigate Now
c60b801f2d52c7f7f91de00870882a75,39,6,15.3846153846153846,38.4615384615384615,5.762511574074074,2286.31,6.7730900798175599,Investigate Now
440dd6ab244315c632130ecfb63827b1,91,12,13.1868131868131868,9.8901098901098901,1.865474537037037,2241.70,6.7730900798175599,Investigate Now
431af27f296bc6519d890aa5a05fdb11,116,16,13.7931034482758621,25.8620689655172414,3.9666956018518515,2210.80,6.7730900798175599,Investigate Now
a49928bcdf77c55c6d6e05e09a9b4ca5,96,21,21.8750000000000000,55.2083333333333333,6.011759259259259,2203.11,6.7730900798175599,Investigate Now
6973a06f484aacf400ece213dbf3d946,89,13,14.6067415730337079,25.8426966292134831,4.656284722222222,2173.82,6.7730900798175599,Investigate Now
056b4ada5bbc2c50cc7842547dda6b51,64,7,10.9375000000000000,9.3750000000000000,1.7469675925925927,2161.75,6.7730900798175599,Investigate Now
527801b552d0077ffd170872eb49683b,90,9,10.0000000000000000,4.4444444444444444,1.6014814814814815,2125.73,6.7730900798175599,Investigate Now
cfb1a033743668a192316f3c6d1d2671,143,14,9.7902097902097902,11.1888111888111888,2.2428877314814812,2124.84,6.7730900798175599,Investigate Now
1900267e848ceeba8fa32d80c1a5f5a8,406,33,8.1280788177339901,5.4187192118226601,1.259212962962963,2116.96,6.7730900798175599,Investigate Now
e5a38146df062edaf55c38afa99e42dc,120,9,7.5000000000000000,4.1666666666666667,1.758912037037037,2094.18,6.7730900798175599,Investigate Now
7681ef142fd2c19048da7430856b5588,58,5,8.6206896551724138,3.4482758620689655,1.102378472222222,2048.12,6.7730900798175599,Investigate Now
00ee68308b45bc5e2660cd833c3f81cc,135,10,7.4074074074074074,0.74074074074074074074,1.1836747685185185,2037.39,6.7730900798175599,Investigate Now
aba1721a889e04decc910aa13b768ef4,83,6,7.2289156626506024,4.8192771084337349,1.154965277777778,2031.13,6.7730900798175599,Investigate Now
dd7ddc04e1b6c2c614352b383efe2d36,121,15,12.3966942148760331,36.3636363636363636,6.206012731481481,1971.25,6.7730900798175599,Investigate Now
2e90cb1677d35cfe24eef47d441b7c87,127,16,12.5984251968503937,5.5118110236220472,1.650590277777778,1960.97,6.7730900798175599,Investigate Now
23d7c96d4a1160db1c726b248601b25a,50,5,10.0000000000000000,10.0000000000000000,0.9699189814814815,1883.42,6.7730900798175599,Investigate Now
adbc26658d6c7b4b6219f9d934598091,88,12,13.6363636363636364,23.8636363636363636,2.933101851851852,1824.61,6.7730900798175599,Investigate Now
99eaacc9e6046db1c82b163c5f84869f,63,7,11.1111111111111111,14.2857142857142857,2.108229166666667,1823.15,6.7730900798175599,Investigate Now
165fc07beebdcb6190fba8a06db2a449,50,4,8.0000000000000000,8.0000000000000000,2.0290393518518517,1812.25,6.7730900798175599,Investigate Now
e5a3438891c0bfdb9394643f95273d8e,216,34,15.7407407407407407,17.5925925925925926,3.013055555555556,1755.06,6.7730900798175599,Investigate Now
75d34ebb1bd0bd7dde40dd507b8169c3,57,7,12.2807017543859649,19.2982456140350877,2.7087037037037036,1747.12,6.7730900798175599,Investigate Now
a3e9a2c700480d9bb01fba070ba80a0e,129,12,9.3023255813953488,7.7519379844961240,2.083483796296296,1720.18,6.7730900798175599,Investigate Now
8e6d7754bc7e0f22c96d255ebda59eba,84,11,13.0952380952380952,36.9047619047619048,4.201961805555555,1707.37,6.7730900798175599,Investigate Now
cee48807215b30a12ca2ca10ffb5f250,39,5,12.8205128205128205,25.6410256410256410,12.821678240740741,1686.27,6.7730900798175599,Investigate Now
de23c3b98a88888289c6f5cc1209054a,161,12,7.4534161490683230,2.4844720496894410,1.9011574074074074,1665.88,6.7730900798175599,Investigate Now
4c2b230173bb36f9b240f2b8ac11786e,258,24,9.3023255813953488,31.7829457364341085,4.855237268518518,1640.81,6.7730900798175599,Investigate Now
835f0f7810c76831d6c7d24c7a646d4d,42,11,26.1904761904761905,73.8095238095238095,8.597916666666666,1627.66,6.7730900798175599,Investigate Now
5058e8c1e82653974541e83690655b4a,62,7,11.2903225806451613,24.1935483870967742,14.41541087962963,1624.24,6.7730900798175599,Investigate Now
c31eff8334d6b3047ed34bebd4d62c36,120,14,11.6666666666666667,26.6666666666666667,4.352673611111111,1556.37,6.7730900798175599,Investigate Now
54a1852d1b8f10312c55e906355666ee,198,15,7.5757575757575758,2.5252525252525253,1.0361111111111112,1556.27,6.7730900798175599,Investigate Now
0d85bbda9889ce1f7e63778d24f346eb,51,6,11.7647058823529412,1.9607843137254902,2.3359953703703704,1552.53,6.7730900798175599,Investigate Now
beadbee30901a7f61d031b6b686095ad,64,15,23.4375000000000000,28.1250000000000000,3.225538194444445,1509.05,6.7730900798175599,Investigate Now
a673821011d0cec28146ea42f5ab767f,125,13,10.4000000000000000,16.8000000000000000,2.6018692129629626,1508.64,6.7730900798175599,Investigate Now
a888faf2d1baececa6baf9c3d603ee1f,53,5,9.4339622641509434,28.3018867924528302,5.937222222222222,1493.55,6.7730900798175599,Investigate Now
ff1fb4c404b2efe68b03350a8dc24122,46,6,13.0434782608695652,17.3913043478260870,1.095034722222222,1478.20,6.7730900798175599,Investigate Now
b499c00f28f4b7069ff6550af8c1348a,147,19,12.9251700680272109,18.3673469387755102,1.9166493055555556,1469.26,6.7730900798175599,Investigate Now
5343d0649eca2a983820bfe93fc4d17e,70,7,10.0000000000000000,1.4285714285714286,0.9061631944444445,1462.72,6.7730900798175599,Investigate Now
2089a6d640999f9b9141ac719b2af596,41,5,12.1951219512195122,24.3902439024390244,7.252222222222223,1443.05,6.7730900798175599,Investigate Now
2c9e548be18521d1c43cde1c582c6de8,124,19,15.3225806451612903,2.4193548387096774,1.2475231481481481,1426.73,6.7730900798175599,Investigate Now
f45122a9ab94eb4f3f8953578bc0c560,184,13,7.0652173913043478,0.54347826086956521739,0.8999305555555556,1425.23,6.7730900798175599,Investigate Now
dd55f1bb788714a40e7954c3be6df745,35,6,17.1428571428571429,8.5714285714285714,2.6247569444444445,1399.44,6.7730900798175599,Investigate Now
fffd5413c0700ac820c7069d66d98c89,57,7,12.2807017543859649,5.2631578947368421,1.5211053240740742,1383.89,6.7730900798175599,Investigate Now
ef0ace09169ac090589d85746e3e036f,128,10,7.8125000000000000,10.1562500000000000,2.779913194444444,1376.72,6.7730900798175599,Investigate Now
ef506c96320abeedfb894c34db06f478,316,25,7.9113924050632911,8.2278481012658228,2.177413194444444,1356.65,6.7730900798175599,Investigate Now
8b28d096634035667e8263d57ba3368c,139,15,10.7913669064748201,5.7553956834532374,1.960144675925926,1352.47,6.7730900798175599,Investigate Now
048c2757535328e0d7dac690ad3c0aae,50,6,12.0000000000000000,2.0000000000000000,2.289953703703704,1296.31,6.7730900798175599,Investigate Now
1da366cade6d8276e7d8beea7af5d4bf,42,3,7.1428571428571429,52.3809523809523810,6.711527777777778,1285.41,6.7730900798175599,Investigate Now
66922902710d126a0e7d26b0e3805106,150,11,7.3333333333333333,8.0000000000000000,2.3523958333333335,1283.18,6.7730900798175599,Investigate Now
ce7d1888639e6fb06b2749cbfdac1ff7,78,7,8.9743589743589744,2.5641025641025641,1.8976967592592593,1262.83,6.7730900798175599,Investigate Now
f27e33c6d29b5138fa9967bcd445b6d5,93,8,8.6021505376344086,19.3548387096774194,3.2205439814814816,1200.71,6.7730900798175599,Investigate Now
972d0f9cf61b499a4812cf0bfa3ad3c4,81,9,11.1111111111111111,33.3333333333333333,4.054699074074074,1182.24,6.7730900798175599,Investigate Now
5b8154610ebb21fb90eb587365e673df,37,4,10.8108108108108108,2.7027027027027027,1.6044328703703703,1163.15,6.7730900798175599,Investigate Now
3b15288545f8928d3e65a8f949a28291,101,7,6.9306930693069307,1.9801980198019802,2.5638078703703706,1159.18,6.7730900798175599,Investigate Now
bbad7e518d7af88a0897397ffdca1979,68,11,16.1764705882352941,36.7647058823529412,4.424618055555555,1149.74,6.7730900798175599,Investigate Now
1d8dbc4f32378d715c717c1c1fc57bae,91,8,8.7912087912087912,15.3846153846153846,3.3502199074074075,1149.53,6.7730900798175599,Investigate Now
2a261b5b644fa05f4f2700eb93544f2c,51,8,15.6862745098039216,1.9607843137254902,1.4294444444444443,1135.74,6.7730900798175599,Investigate Now
7040e82f899a04d1b434b795a43b4617,208,16,7.6923076923076923,4.8076923076923077,1.3251273148148148,1134.18,6.7730900798175599,Investigate Now
0bf0150d5b9d60d9cd2906003332f085,39,6,15.3846153846153846,28.2051282051282051,4.447980324074074,1133.41,6.7730900798175599,Investigate Now
b18dc380845b24038cfc48006478f099,43,5,11.6279069767441860,4.6511627906976744,1.2585300925925926,1121.24,6.7730900798175599,Investigate Now
2a1348e9addc1af5aaa619b1a3679d6b,48,13,27.0833333333333333,41.6666666666666667,3.563929398148148,1117.86,6.7730900798175599,Investigate Now
c9c7905cffc4ef9ff9f113554423e671,127,10,7.8740157480314961,4.7244094488188976,1.3860474537037037,1117.66,6.7730900798175599,Investigate Now
71039d19d4303bf9054d69e9a9236699,35,7,20.0000000000000000,5.7142857142857143,1.2908796296296297,1110.60,6.7730900798175599,Investigate Now
3db66a856d18a9cba7c9241fc5221c50,94,10,10.6382978723404255,24.4680851063829787,4.162864583333333,1096.63,6.7730900798175599,Investigate Now
6fd52c528dcb38be2eea044946b811f8,67,9,13.4328358208955224,28.3582089552238806,13.013680555555556,1065.02,6.7730900798175599,Investigate Now
891071be6ba827b591264c90c2ae8a63,85,12,14.1176470588235294,17.6470588235294118,1.9748668981481483,1043.65,6.7730900798175599,Investigate Now
b1fc4f64df5a0e8b6913ab38803c57a9,107,13,12.1495327102803738,38.3177570093457944,4.188703703703704,1043.62,6.7730900798175599,Investigate Now
34056b8b55c1775a22af2331670a799c,77,9,11.6883116883116883,6.4935064935064935,1.0151157407407407,960.35,6.7730900798175599,Investigate Now
99a54764c341d5dc80b4a8fac4eba3fb,44,5,11.3636363636363636,9.0909090909090909,1.0899652777777777,956.09,6.7730900798175599,Investigate Now
ce248b21cb2adc36282ede306b7660e5,64,5,7.8125000000000000,3.1250000000000000,1.2710069444444443,949.22,6.7730900798175599,Investigate Now
48436dade18ac8b2bce089ec2a041202,134,10,7.4626865671641791,20.8955223880597015,3.8488078703703703,936.30,6.7730900798175599,Investigate Now
cbd996ad3c1b7dc71fd0e5f5df9087e2,160,13,8.1250000000000000,3.1250000000000000,1.1521412037037038,930.72,6.7730900798175599,Investigate Now
f262cbc1c910c83959f849465454ddd3,189,14,7.4074074074074074,1.5873015873015873,0.9851504629629629,920.26,6.7730900798175599,Investigate Now
4371b634e0efc0e22b09b52907d9d469,101,7,6.9306930693069307,2.9702970297029703,1.0907407407407408,879.56,6.7730900798175599,Investigate Now
11305281b50fff20ae8bb473f8e11876,35,4,11.4285714285714286,5.7142857142857143,1.1820717592592593,876.01,6.7730900798175599,Investigate Now
e2aee0892199b1d92530e371abd825bf,36,5,13.8888888888888889,11.1111111111111111,1.3640914351851852,869.59,6.7730900798175599,Investigate Now
834f8533b2ecb6598dd004ff3de7203a,41,6,14.6341463414634146,48.7804878048780488,4.524131944444444,859.17,6.7730900798175599,Investigate Now
b561927807645834b59ef0d16ba55a24,85,12,14.1176470588235294,9.4117647058823529,2.9254166666666666,858.91,6.7730900798175599,Investigate Now
aac29b1b99776be73c3049939652091d,94,9,9.5744680851063830,6.3829787234042553,1.1993287037037037,857.22,6.7730900798175599,Investigate Now
d20b021d3efdf267a402c402a48ea64b,86,14,16.2790697674418605,18.6046511627906977,2.693605324074074,831.11,6.7730900798175599,Investigate Now
ede0c03645598cdfc63ca8237acbe73d,43,14,32.5581395348837209,18.6046511627906977,3.243912037037037,829.43,6.7730900798175599,Investigate Now
db2956745b3a8e9f3785c99f34b5d25e,45,4,8.8888888888888889,48.8888888888888889,6.461296296296297,825.39,6.7730900798175599,Investigate Now
37515688008a7a40ac93e3b2e4ab203f,227,18,7.9295154185022026,35.2422907488986784,4.657384259259259,820.79,6.7730900798175599,Investigate Now
624f4ece8da4aafb77699233d480f8ef,52,4,7.6923076923076923,15.3846153846153846,2.9969733796296296,815.97,6.7730900798175599,Investigate Now
50c9975695009e5e6473912e83a6d1da,50,7,14.0000000000000000,8.0000000000000000,3.0439236111111114,799.05,6.7730900798175599,Investigate Now
cac4c8e7b1ca6252d8f20b2fc1a2e4af,74,13,17.5675675675675676,29.7297297297297297,4.862476851851852,794.05,6.7730900798175599,Investigate Now
ba143b05f0110f0dc71ad71b4466ce92,83,10,12.0481927710843373,7.2289156626506024,1.888298611111111,771.69,6.7730900798175599,Investigate Now
8648b1e89e9b349e32d3741b30ec737e,93,9,9.6774193548387097,2.1505376344086022,1.0090972222222223,771.44,6.7730900798175599,Investigate Now
8b9d6eec4a7eb7d0f9d579ce0b38324d,48,7,14.5833333333333333,20.8333333333333333,1.7044675925925925,761.54,6.7730900798175599,Investigate Now
b17b679f4f5ce2e03ce6968c62648246,50,8,16.0000000000000000,18.0000000000000000,3.1353240740740738,757.16,6.7730900798175599,Investigate Now
3f3486b61f45078d4f31ee5e43d8c5bb,39,4,10.2564102564102564,5.1282051282051282,0.9729861111111111,745.83,6.7730900798175599,Investigate Now
b2479f944e1b90cf8a5de1bbfde284d6,101,12,11.8811881188118812,11.8811881188118812,2.0023726851851853,732.93,6.7730900798175599,Investigate Now
b2ac621f0d0322434d04a12b078b9369,30,3,10.0000000000000000,6.6666666666666667,2.410028935185185,723.40,6.7730900798175599,Investigate Now
11bfa66332777660bd0640ee84d47006,76,11,14.4736842105263158,3.9473684210526316,1.6161805555555557,723.36,6.7730900798175599,Investigate Now
82e0a475a88cc9595229d8029273f045,41,4,9.7560975609756098,9.7560975609756098,2.687650462962963,714.76,6.7730900798175599,Investigate Now
5d0363b33554b373851fc1622e4d5f3c,93,8,8.6021505376344086,9.6774193548387097,3.388796296296296,710.66,6.7730900798175599,Investigate Now
e62b2d6ac10570a035a30bafcf01d263,62,7,11.2903225806451613,30.6451612903225806,5.034670138888889,702.14,6.7730900798175599,Investigate Now
6a8b085f816a1f75f92dbac6eb545f8f,125,10,8.0000000000000000,2.4000000000000000,1.7125636574074075,691.52,6.7730900798175599,Investigate Now
b14db04aa7881970e83ffa9426897925,78,8,10.2564102564102564,37.1794871794871795,4.893061342592592,687.62,6.7730900798175599,Investigate Now
ececbfcff9804a2d6b40f589df8eef2b,97,9,9.2783505154639175,1.0309278350515464,1.0158912037037038,682.63,6.7730900798175599,Investigate Now
23c38debaffe4a25a30fdbd9b586a13f,41,5,12.1951219512195122,4.8780487804878049,1.5403819444444444,679.13,6.7730900798175599,Investigate Now
e8b4225284fbb02d16f200513f1f395d,30,3,10.0000000000000000,3.3333333333333333,0.8053819444444444,673.30,6.7730900798175599,Investigate Now
26d8a1c7c75d513045798992ead43aa2,34,3,8.8235294117647059,11.7647058823529412,2.4675925925925926,663.75,6.7730900798175599,Investigate Now
3df020b72d3d44b3af9d110fa3940b65,55,5,9.0909090909090909,1.8181818181818182,1.2158449074074076,662.89,6.7730900798175599,Investigate Now
e9d99831abad74458942f21e16f33f92,130,13,10.0000000000000000,13.0769230769230769,1.7462962962962965,661.96,6.7730900798175599,Investigate Now
0cbcee27c791afa0cdcb08587a2013a8,37,4,10.8108108108108108,2.7027027027027027,1.2935416666666666,660.38,6.7730900798175599,Investigate Now
f84a00e60c73a49e7e851c9bdca3a5bb,88,9,10.2272727272727273,3.4090909090909091,1.423258101851852,637.92,6.7730900798175599,Investigate Now
d93919c944be9cff128f6c9cb899eacb,33,5,15.1515151515151515,45.4545454545454545,4.11119212962963,636.94,6.7730900798175599,Investigate Now
f3da5b2ff499efb8d4a6d371d175d7dd,77,9,11.6883116883116883,6.4935064935064935,1.8800636574074074,627.66,6.7730900798175599,Investigate Now
f84fa566034f5e8e880a07ec624c56af,89,9,10.1123595505617978,21.3483146067415730,3.5467476851851854,598.96,6.7730900798175599,Investigate Now
d673a59aac7a70d8b01e6902bf090a11,79,6,7.5949367088607595,1.2658227848101266,1.3539930555555555,596.92,6.7730900798175599,Investigate Now
4559697a8f7e637227c2eeaed843baff,39,3,7.6923076923076923,5.1282051282051282,1.512013888888889,587.92,6.7730900798175599,Investigate Now
7a241947449cc45dbfda4f9d0798d9d0,56,4,7.1428571428571429,23.2142857142857143,1.9893171296296297,586.51,6.7730900798175599,Investigate Now
f46490624488d3ff7ce78613913a7711,80,9,11.2500000000000000,22.5000000000000000,1.740642361111111,585.03,6.7730900798175599,Investigate Now
d13e50eaa47b4cbe9eb81465865d8cfc,66,6,9.0909090909090909,13.6363636363636364,0.7545659722222222,574.56,6.7730900798175599,Investigate Now
4c498c7345e89aebad651544829beca0,47,5,10.6382978723404255,8.5106382978723404,1.711087962962963,572.13,6.7730900798175599,Investigate Now
318f287a62ab7ac10b703ac37435a231,51,5,9.8039215686274510,19.6078431372549020,2.765185185185185,552.90,6.7730900798175599,Investigate Now
ad420dd0c4f92f8af951ac24b86d0cf5,42,3,7.1428571428571429,4.7619047619047619,1.7115509259259258,543.48,6.7730900798175599,Investigate Now
7d76b645482be4a332374e8223836592,172,16,9.3023255813953488,12.2093023255813953,3.1913194444444444,539.88,6.7730900798175599,Investigate Now
d5ba419e26d246a0719437cf37d9b46d,33,3,9.0909090909090909,18.1818181818181818,1.9476273148148149,539.75,6.7730900798175599,Investigate Now
1336efc61c316ddf92c899eb817f7cae,74,6,8.1081081081081081,5.4054054054054054,2.6537905092592595,519.11,6.7730900798175599,Investigate Now
0ed6ce5d87fd9c69eaacaeb778d67235,42,6,14.2857142857142857,23.8095238095238095,3.603645833333333,509.06,6.7730900798175599,Investigate Now
93dc87703c046b603023e75222018b45,33,3,9.0909090909090909,24.2424242424242424,8.010636574074073,494.84,6.7730900798175599,Investigate Now
432c37c9dfba871172ec162e20118b8c,44,4,9.0909090909090909,15.9090909090909091,3.002060185185185,458.13,6.7730900798175599,Investigate Now
42b729f859728f5079499127a9c2ef37,103,8,7.7669902912621359,10.6796116504854369,1.3437557870370371,457.04,6.7730900798175599,Investigate Now
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,35,3,8.5714285714285714,14.2857142857142857,1.5430555555555556,445.67,6.7730900798175599,Investigate Now
f0b47fbbc6dee9aafe415a6e33051b3f,67,7,10.4477611940298507,17.9104477611940299,2.084976851851852,443.03,6.7730900798175599,Investigate Now
406822777a0b9eb5c50e442dd4cd3ec5,44,5,11.3636363636363636,2.2727272727272727,1.4429456018518518,438.72,6.7730900798175599,Investigate Now
e067ad2c1c0b48758eb1b5228bcf7a68,54,4,7.4074074074074074,33.3333333333333333,5.722905092592592,433.20,6.7730900798175599,Investigate Now
56642bcb79900e777d68e91915cb4267,48,4,8.3333333333333333,10.4166666666666667,1.7584490740740741,431.70,6.7730900798175599,Investigate Now
a6fe7de3d16f6149ffe280349a8535a0,50,6,12.0000000000000000,22.0000000000000000,2.5942881944444443,424.84,6.7730900798175599,Investigate Now
fd386aa7bed2af3c7035c65506c9b4a3,69,7,10.1449275362318841,4.3478260869565217,0.6116145833333333,420.17,6.7730900798175599,Investigate Now
2d50d6282f8aa2257819a77bfaa0efe0,42,4,9.5238095238095238,4.7619047619047619,2.825613425925926,415.69,6.7730900798175599,Investigate Now
715bbd5ba4e6b74cb0d2f29eb45058b0,62,5,8.0645161290322581,3.2258064516129032,1.1634606481481482,414.85,6.7730900798175599,Investigate Now
2745f798279e0ed033addcc1474776d7,32,3,9.3750000000000000,15.6250000000000000,2.396255787037037,414.66,6.7730900798175599,Investigate Now
6f892e20a171e98efe17fdb971ff319b,41,4,9.7560975609756098,14.6341463414634146,3.7865972222222224,409.58,6.7730900798175599,Investigate Now
6a0cbc8af2e8abd1bdfb777943d174c6,34,3,8.8235294117647059,26.4705882352941176,1.8528182870370369,408.90,6.7730900798175599,Investigate Now
14d7985702e72162bbf13b6beb74ab2b,37,4,10.8108108108108108,5.4054054054054054,1.6497453703703704,398.89,6.7730900798175599,Investigate Now
070d165398b553f3b4b851c216b8a358,31,4,12.9032258064516129,19.3548387096774194,3.6977083333333334,393.42,6.7730900798175599,Investigate Now
3be634553519fb6536a03e1358e9fdc7,80,6,7.5000000000000000,12.5000000000000000,1.3102951388888888,382.77,6.7730900798175599,Investigate Now
6fc26fe110feebd80a433e1f012a84f9,35,4,11.4285714285714286,2.8571428571428571,2.099201388888889,380.06,6.7730900798175599,Investigate Now
643214e62b870443ccbe55ab29a4dccf,65,7,10.7692307692307692,9.2307692307692308,1.3488425925925926,377.45,6.7730900798175599,Investigate Now
6860153b69cc696d5dcfe1cdaaafcf62,74,6,8.1081081081081081,1.3513513513513514,1.032025462962963,367.68,6.7730900798175599,Investigate Now
23613d49c3ac2bd302259e55c06c050c,69,6,8.6956521739130435,39.1304347826086957,4.617453703703704,344.96,6.7730900798175599,Investigate Now
c8467937e403e76a8ee9f0ab13f6f5ef,30,4,13.3333333333333333,20.0000000000000000,3.8288831018518517,330.08,6.7730900798175599,Investigate Now
5c6d4016c2a288f074fa0848a2b653d2,31,3,9.6774193548387097,6.4516129032258065,1.840173611111111,325.11,6.7730900798175599,Investigate Now
8a130737016f838139d31878787a39c9,56,4,7.1428571428571429,5.3571428571428571,1.5083680555555556,317.08,6.7730900798175599,Investigate Now
002100f778ceb8431b7a1020ff7ab48f,50,9,18.0000000000000000,8.0000000000000000,2.575271990740741,302.51,6.7730900798175599,Investigate Now
e38db885400cd35c71dfd162f2c1dbcf,30,3,10.0000000000000000,10.0000000000000000,2.4023321759259257,264.97,6.7730900798175599,Investigate Now
f7ccf836d21b2fb1de37564105216cc1,69,5,7.2463768115942029,1.4492753623188406,1.14875,260.23,6.7730900798175599,Investigate Now
dd533b429f380718b70ad9922c294bae,39,4,10.2564102564102564,20.5128205128205128,3.666446759259259,251.57,6.7730900798175599,Investigate Now
1ce3ae5a399804d1a87e706f8a813c3e,40,3,7.5000000000000000,2.5000000000000000,1.184849537037037,247.14,6.7730900798175599,Investigate Now
e8f6dc8e6a1dcde89d20e3995c8d90b3,35,3,8.5714285714285714,20.0000000000000000,2.8317939814814816,246.30,6.7730900798175599,Investigate Now
20cb7c2fde3e5bf10f0bbe7394e1c6a9,31,3,9.6774193548387097,3.2258064516129032,1.1979861111111112,163.64,6.7730900798175599,Investigate Now
f214d28e8d8e3ef068748498ccc2f813,52,4,7.6923076923076923,7.6923076923076923,1.615642361111111,158.11,6.7730900798175599,Investigate Now
1caf283236cd69af44cbc09a0a1e7d32,33,3,9.0909090909090909,3.0303030303030303,1.416111111111111,151.15,6.7730900798175599,Investigate Now
c9aafcd0621b2207c10e32c649cada4d,40,3,7.5000000000000000,12.5000000000000000,2.1590682870370372,126.02,6.7730900798175599,Investigate Now
daeb5653dd96c1b11860f72209795012,38,3,7.8947368421052632,5.2631578947368421,2.049560185185185,102.82,6.7730900798175599,Investigate Now
da8622b14eb17ae2831f4ac5b9dab84a,1311,87,6.6361556064073227,4.5003813882532418,1.7471990740740742,13014.18,6.7730900798175599,Process Watch
955fee9216a65b617aa5c0531780ce60,1261,77,6.1062648691514671,0.71371927042030134814,1.3116435185185185,11418.15,6.7730900798175599,Process Watch
5dceca129747e92ff8ef7a997dc4f8ca,322,18,5.5900621118012422,4.3478260869565217,1.4395659722222223,9481.04,6.7730900798175599,Process Watch
7e93a43ef30c4f03f38b393420bc753a,319,15,4.7021943573667712,7.8369905956112853,1.2742592592592592,9079.28,6.7730900798175599,Process Watch
7a67c85e85bb2ce8582c35f2203ad736,1145,60,5.2401746724890830,2.7947598253275109,1.1100925925925926,8746.38,6.7730900798175599,Process Watch
6560211a19b47992c3666cc44a7e94c0,1819,96,5.2776250687190764,0.54975261132490379329,0.9216435185185186,8051.80,6.7730900798175599,Process Watch
53243585a1d6dc2643021fd1853d8905,348,12,3.4482758620689655,6.8965517241379310,2.571550925925926,7858.02,6.7730900798175599,Process Watch
46dc3b2cc0980fb8ec44634e21d2718e,503,29,5.7654075546719682,10.3379721669980119,2.0189583333333334,7857.11,6.7730900798175599,Process Watch
3d871de0142ce09b7081e2b9d1733cb1,1064,58,5.4511278195488722,12.8759398496240602,2.5016087962962965,7311.80,6.7730900798175599,Process Watch
cc419e0650a3c5ba77189a1882b7556a,1651,87,5.2695336159903089,0.72683222289521502120,1.994693287037037,7170.06,6.7730900798175599,Process Watch
a1043bafd471dff536d0c462352beb48,702,35,4.9857549857549858,0.71225071225071225071,1.2579166666666668,6858.61,6.7730900798175599,Process Watch
ccc4bbb5f32a6ab2b7066a4130f114e3,184,12,6.5217391304347826,4.8913043478260870,1.9593402777777778,4630.23,6.7730900798175599,Process Watch
cca3071e3e9bb7d12640c9fbe2301306,699,34,4.8640915593705293,6.7238912732474964,2.7979629629629628,3538.41,6.7730900798175599,Process Watch
e9779976487b77c6d4ac45f75ec7afe9,645,39,6.0465116279069767,6.3565891472868217,1.6394965277777778,3232.37,6.7730900798175599,Process Watch
7178f9f4dd81dcef02f62acdf8151e01,202,7,3.4653465346534653,9.4059405940594059,3.6496006944444446,3101.47,6.7730900798175599,Process Watch
f8db351d8c4c4c22c6835c19a46f01b0,659,28,4.2488619119878604,1.9726858877086495,0.9614236111111111,3031.57,6.7730900798175599,Process Watch
17a053fcb14bd219540cbde0df490be0,124,7,5.6451612903225806,16.9354838709677419,2.5605613425925924,2965.69,6.7730900798175599,Process Watch
abe42c5d03695b4257b5c6cbf4e6784e,49,8,16.3265306122448980,0E-20,1.3246180555555556,2918.23,6.7730900798175599,Process Watch
834f3294fba9f932f56edc879193f925,66,4,6.0606060606060606,6.0606060606060606,2.3532407407407407,2747.12,6.7730900798175599,Process Watch
ceaec5548eefc6e23e6607c5435102e7,198,10,5.0505050505050505,1.5151515151515152,2.2342303240740744,2669.10,6.7730900798175599,Process Watch
8444e55c1f13cd5c179851e5ca5ebd00,92,6,6.5217391304347826,23.9130434782608696,7.3342476851851846,2561.27,6.7730900798175599,Process Watch
7299e27ed73d2ad986de7f7c77d919fa,335,14,4.1791044776119403,1.4925373134328358,0.8512210648148149,2351.04,6.7730900798175599,Process Watch
1554a68530182680ad5c8b042c3ab563,246,15,6.0975609756097561,2.4390243902439024,1.6645138888888888,2302.93,6.7730900798175599,Process Watch
d23019c84ffae2d5ef2270367b8605fc,39,1,2.5641025641025641,2.5641025641025641,2.1726851851851854,2060.20,6.7730900798175599,Process Watch
4d6d651bd7684af3fffabd5f08d12e5a,363,14,3.8567493112947658,11.5702479338842975,2.984890046296296,2055.81,6.7730900798175599,Process Watch
